year,day,hr,min,sec,Np,Tp,Alpha_ratio,Vp,V_rtn_r,V_rtn_t,V_rtn_n,V_gse_x,V_gse_y,V_gse_z,V_gsm_x,V_gsm_y,V_gsm_z,B_rtn_r,B_rtn_t,B_rtn_n,B_gse_x,B_gse_y,B_gse_z,B_gsm_x,B_gsm_y,B_gsm_z,Bmag,pos_gse_x,pos_gse_y,pos_gse_z,pos_gsm_x,pos_gsm_y,pos_gsm_z
2002.0,154.0,0.9940828402366864,29.692307692307693,28.778757396449702,6.773784023668639,173748.52071005918,0.009345657994777035,436.0130769230771,432.33236686390524,-33.63213017751479,-10.969704142011837,-432.28328402366856,35.34695266272188,-6.658550295857987,-432.28328402366856,36.69369822485208,0.08795857988165837,-2.3000473372781065,3.47384023668639,4.147857988165679,2.2944733727810656,-3.9718106508875755,3.677307692307691,2.2944733727810656,-4.755278106508877,2.3862485207100588,8.522982248520707,1550000.0,209000.0,-4425.029585798817,1550000.0,202562.1301775148,51008.28402366864
2002.0,154.0,4.0,29.597633136094675,29.15832544378698,5.5001065088757395,185857.98816568046,0.010621501768536582,453.1386686390529,450.0535798816567,-16.337514792899412,-8.433284023668639,-450.0289349112426,17.894112426035502,-6.319704142011833,-450.0289349112426,18.375532544378704,-5.34621301775148,-1.7941834319526624,5.174213017751479,1.9111065088757397,1.7867278106508875,-5.376183431952663,1.2441479289940829,1.7867278106508875,-5.579852071005916,0.5382899408284019,8.596431952662728,1550000.0,208124.26035502958,-3798.4615384615386,1550000.0,206556.2130177515,25495.26627218935
2002.0,154.0,7.005917159763314,29.502958579881657,29.536869822485205,4.791701183431955,125334.91124260356,0.0123301775147929,443.45562130177524,442.4707692307691,14.47233727810652,-11.751360946745566,-442.4883727810647,-12.264556213017748,-13.490088757396459,-442.4883727810647,-11.843846153846158,-15.696213017751479,-4.13428402366864,6.517355029585799,-1.6515325443786975,4.125692307692311,-6.263076923076928,-2.459390532544378,4.125692307692311,-6.233378698224854,-2.507775147928995,8.598526627218936,1550000.0,207668.63905325445,-3171.775147928994,1550000.0,207621.30177514793,-1421.7792899408284
2002.0,154.0,10.0,29.607142857142858,28.58776785714285,5.085196428571424,147061.90476190476,0.014045535714285715,450.1338392857141,449.2799107142857,3.6505059523809527,-13.060863095238105,-449.2819345238092,-1.3565178571428587,-13.42431547619049,-449.2819345238092,-2.2422023809523792,-13.702529761904756,-2.764886904761905,5.474202380952382,-0.18552976190476195,2.7575178571428567,-5.41104761904762,-0.8737678571428567,2.7575178571428567,-5.458666666666665,-0.5481964285714286,7.616779761904762,1550000.0,207000.0,-2547.0238095238096,1550000.0,206357.14285714287,-15164.285714285714
2002.0,154.0,12.994082840236686,29.692307692307693,28.778757396449702,5.622059171597633,108035.20710059171,0.018022781065088762,431.97130177514816,431.5420414201183,9.570207100591718,4.409881656804734,-431.5555621301776,-9.456775147928992,3.16328402366864,-431.5555621301776,-9.505798816568047,5.092840236686391,-2.789940828402368,4.179059171597632,3.3710828402366864,2.7835680473372797,-4.5743431952662705,2.8175857988165673,2.7835680473372797,-4.541011834319526,2.916514792899408,6.945508875739644,1550000.0,206218.9349112426,-1922.0710059171597,1550000.0,206000.0,-6663.386390532544
2002.0,154.0,16.0,29.597633136094675,29.15832544378698,5.510485207100593,87103.55029585799,0.023510355029585792,431.0313313609469,429.9151775147928,16.312573964497034,-10.915739644970408,-429.93458579881667,-14.21801775147928,-12.888106508875744,-429.93458579881667,-12.50224852071006,-11.100355029585801,-2.6715029585798824,4.784,1.5954082840236692,2.6647159763313604,-4.95055029585799,0.9798284023668634,2.6647159763313604,-4.9395325443786975,0.45108284023668593,7.322775147928995,1550000.0,205745.5621301775,-1293.491124260355,1550000.0,204278.10650887573,21978.934911242603
2002.0,154.0,19.005917159763314,29.502958579881657,29.536869822485205,5.694831360946745,81139.6449704142,0.02984378698224853,427.0083431952662,425.38544378698225,27.07109467455622,-17.612958579881646,-425.4184911242603,-24.053934911242596,-20.886301775147924,-425.4184911242603,-18.283343195266276,-24.129881656804727,-3.2681479289940816,5.778579881656803,1.332573964497042,3.2600710059171596,-5.90498816568047,0.5935502958579882,3.2600710059171596,-5.857396449704143,-0.9290591715976326,7.561242603550295,1550000.0,205000.0,-664.1420118343195,1550000.0,198207.10059171598,51878.69822485207
2002.0,154.0,22.0,29.607142857142858,28.58776785714285,5.872297619047616,103515.07936507936,0.0293794642857143,428.97806547619024,427.4878273809524,12.75247023809523,-25.10220238095237,-427.50071428571425,-8.905238095238097,-26.50949404761906,-427.50071428571425,-0.23821428571428616,-28.032291666666644,-4.003130952380952,4.174803571428574,-0.8756190476190474,3.9976369047619067,-4.036595238095239,-1.3948749999999996,3.9976369047619067,-3.4054523809523816,-2.583726190476191,7.114845238095236,1559464.2857142857,204273.80952380953,-36.726071428571395,1559464.2857142857,194202.38095238095,63394.642857142855
2002.0,155.0,0.9940828402366864,29.692307692307693,28.778757396449702,5.354103550295855,104452.76134122288,0.030079881656804728,425.2784911242601,423.7904437869821,10.927988165680473,-24.785857988165677,-423.8003254437871,-7.141479289940827,-25.963934911242603,-423.8003254437871,0.3442899408284008,-28.67917159763314,-3.9632307692307673,2.7731242603550306,-2.9540769230769235,3.959994082840237,-2.3839822485207107,-3.2800769230769222,3.959994082840237,-1.4395976331360951,-3.781532544378698,6.957136094674554,1560000.0,203804.73372781064,590.7100591715977,1560000.0,196585.79881656804,53155.02958579882
2002.0,155.0,4.0,29.597633136094675,29.15832544378698,5.419298816568045,103077.51479289941,0.030461538461538453,428.86133136094685,427.19396449704124,-0.3268934911242619,-25.442218934911253,-427.1890236686388,4.109171597633137,-25.19420118343194,-427.1890236686388,7.4620710059171635,-26.86579881656804,-4.066656804733728,1.1192721893491127,-2.47287573964497,4.065579881656805,-0.8040532544378699,-2.5942958579881665,4.065579881656805,-0.5247928994082837,-2.6922307692307696,6.843615384615386,1560000.0,203000.0,1220.0473372781064,1560000.0,200881.65680473374,28386.390532544377
2002.0,155.0,7.005917159763314,29.502958579881657,29.536869822485205,5.137721893491124,100036.98224852071,0.030753254437869817,438.47736686390533,435.975621301775,-9.326065088757394,-40.12251479289941,-435.95606508875755,14.897840236686399,-38.62168639053252,-435.95606508875755,15.06304733727811,-40.51328402366866,-2.8253372781065087,-1.050360946745563,-4.599662721893491,2.827426035502958,1.6181538461538456,-4.430502958579883,2.827426035502958,1.6576804733727821,-4.394289940828402,6.81050295857988,1560000.0,202325.44378698224,1849.2899408284025,1560000.0,202000.0,2179.673372781065
2002.0,155.0,10.0,29.607142857142858,28.248339285714295,5.245577380952379,139547.02380952382,0.023374107142857134,444.81017857142865,443.4965773809525,2.616607142857141,-24.482380952380957,-443.4955654761902,1.0869642857142856,-24.609583333333354,-443.4955654761902,-0.5839583333333322,-24.978095238095243,-4.100410714285714,1.6484642857142862,-1.104464285714286,4.098357142857145,-1.5015714285714292,-1.3035535714285713,4.098357142857145,-1.5868928571428573,-1.19725,5.783583333333335,1560000.0,201857.14285714287,2476.7261904761904,1560000.0,201375.0,-11236.815476190477
2002.0,155.0,12.994082840236686,29.680473372781066,28.48984615384616,5.271704142011838,149976.33136094676,0.01950236686390533,456.0750887573963,455.41769230769205,-5.055177514792899,-3.8709467455621307,-455.40991124260336,6.1131952662721885,-3.193254437869822,-455.40991124260336,6.045680473372781,-1.4323964497041421,-2.42901775147929,0.8324970414201184,2.2045088757396454,2.4275798816568046,-1.1070710059171602,2.0818816568047356,2.4275798816568046,-1.0425680473372771,2.1369408284023663,5.374674556213011,1560000.0,201000.0,3104.0828402366865,1560000.0,201000.0,-2948.9437869822486
2002.0,155.0,16.0,29.579881656804734,29.222911242603555,4.756553254437869,161508.87573964498,0.020497633136094682,447.68801775147966,446.9524260355028,-13.041390532544378,-17.809319526627228,-446.9320118343196,15.779792899408275,-16.01082840236687,-446.9320118343196,17.17813609467457,-11.207899408284021,-4.274124260355028,-0.6893786982248524,-0.2704201183431951,4.275047337278107,0.7122366863905321,-0.18140828402366857,4.275047337278107,0.7671005917159766,-0.10208875739644985,4.871213017751479,1560000.0,200372.78106508875,3734.6745562130177,1560000.0,198639.05325443787,24974.14201183432
2002.0,155.0,19.005917159763314,29.485207100591715,29.60146153846154,4.80521597633136,148547.3372781065,0.019008579881656804,446.0564792899406,445.41210059171584,-9.027189349112428,-18.533106508875743,-445.39715976331377,11.885295857988165,-17.23375739644971,-445.39715976331377,15.229556213017752,-11.674881656804734,-4.355467455621301,-0.10546745562130166,-1.4433313609467453,4.355775147928995,0.2808165680473373,-1.4186449704142012,4.355775147928995,0.6236508875739643,-1.284165680473372,5.180130177514794,1560000.0,199881.65680473374,4365.9763313609465,1560000.0,192213.0177514793,54084.61538461538
2002.0,155.0,22.0,29.595238095238095,28.301767857142856,4.780017857142856,147062.5,0.018779464285714288,446.60523809523824,446.20672619047645,-4.752976190476189,-10.895357142857142,-446.1988392857141,6.680565476190479,-10.19410714285714,-446.1988392857141,9.456249999999997,-7.729434523809523,-3.6323690476190458,1.1276071428571426,-0.16186309523809525,3.6309523809523796,-1.1029642857142856,-0.30292261904761897,3.6309523809523796,-0.9600476190476185,-0.6262738095238096,4.492976190476192,1560000.0,199000.0,4995.416666666667,1560000.0,188160.7142857143,65286.90476190476
2002.0,156.0,0.9940828402366864,29.62721893491124,30.68410059171597,4.2903875739644945,115873.37278106509,0.021320710059171605,441.1026331360946,440.34035502958585,-5.047130177514791,-23.520769230769233,-440.3305325443788,8.55505917159763,-22.679792899408294,-440.3305325443788,14.502455621301786,-21.40822485207102,-2.8448934911242607,1.1495029585798815,-1.9929940828402353,2.8436390532544387,-0.8927100591715976,-2.122118343195266,2.8436390532544387,-0.331473372781065,-2.2540591715976337,4.011236686390532,1560000.0,198390.5325443787,5624.733727810651,1560000.0,190568.0473372781,55396.44970414201
2002.0,156.0,4.0,29.532544378698226,31.062644970414205,4.068831360946744,97349.70414201183,0.03315976331360948,435.4426627218937,435.1126627218937,-3.6308579881656793,-15.363106508875742,-435.10544378698205,6.113165680473376,-14.764319526627217,-435.10544378698205,8.454615384615387,-16.47639053254439,-0.6660118343195257,1.5098106508875735,-0.333094674556213,0.6641124260355035,-1.4566213017751481,-0.5209230769230768,0.6641124260355035,-1.347751479289941,-0.7017218934911243,2.8070532544378706,1560000.0,197899.40828402367,6256.03550295858,1560000.0,195201.18343195267,31360.94674556213
2002.0,156.0,7.005917159763314,29.437869822485208,31.441710059171594,4.1303668639053255,76385.20710059171,0.054901479289940824,423.42514792899397,423.0478994082838,1.9952366863905335,-14.150384615384613,-423.048579881657,0.36094674556213024,-14.269526627218935,-423.048579881657,0.5179585798816575,-16.221627218934913,1.631520710059171,1.8318106508875744,1.1420532544378699,-1.634065088757397,-1.9590650887573962,0.9019230769230766,-1.634065088757397,-1.9294970414201182,0.9270177514792898,3.3396153846153864,1560000.0,197000.0,6887.337278106509,1560000.0,197000.0,5867.196443786982
2002.0,156.0,10.0,29.535714285714285,30.872916666666665,4.037520833333333,73369.94047619047,0.0550452380952381,417.10038690476193,416.6565773809525,9.397291666666664,-11.862708333333334,-416.66705357142877,-7.280892857142853,-12.932708333333332,-416.66705357142877,-8.274613095238097,-12.70122023809524,1.374255952380952,2.2680773809523798,0.8658869047619054,-1.3773095238095234,-2.3574285714285717,0.5729047619047616,-1.3773095238095234,-2.3119404761904763,0.7480535714285719,3.5475773809523794,1560000.0,196404.7619047619,7516.726190476191,1560000.0,196392.85714285713,-7221.666666666667
2002.0,156.0,12.994082840236686,29.62721893491124,30.68410059171597,3.7823431952662734,71059.4674556213,0.05031420118343198,408.381952662722,407.4133727810651,18.00310650887574,-20.013313609467453,-407.4341715976331,-14.803550295857992,-22.102633136094664,-407.4341715976331,-15.723875739644987,-19.79523668639054,0.6072426035502954,2.3326272189349107,-0.44005325443786975,-0.6102248520710059,-2.2577041420118342,-0.7307928994082838,-0.6102248520710059,-2.2961360946745564,-0.6522130177514789,3.3193254437869815,1560000.0,195917.1597633136,8146.213017751479,1560000.0,195881.65680473374,850.0491124260354
2002.0,156.0,16.0,29.532544378698226,31.062644970414205,3.6970355029585806,64244.08284023669,0.05117248520710062,399.3338461538461,398.6027514792899,12.829792899408288,-18.051213017751483,-398.6170710059172,-9.932218934911242,-19.50272189349112,-398.6170710059172,-8.094822485207096,-17.3224852071006,-0.45867455621301795,1.7828579881656799,-0.6578106508875738,0.45647337278106487,-1.686236686390532,-0.8775384615384617,0.45647337278106487,-1.5316863905325444,-1.003005917159763,3.4033372781065108,1560000.0,195000.0,8778.284023668639,1560000.0,193047.3372781065,28063.313609467456
2002.0,156.0,19.005917159763314,29.437869822485208,31.441710059171594,3.864689349112423,56675.14792899408,0.050942011834319546,394.1254142011833,393.43789940828395,13.605887573964495,-16.543846153846154,-393.45334319526637,-10.900266272189349,-18.103786982248533,-393.45334319526637,-6.836893491124263,-18.424082840236697,-0.4643609467455622,2.2240236686390533,-0.007639053254437958,0.46150887573964516,-2.205863905325443,-0.2882366863905326,0.46150887573964516,-2.101266272189349,-0.8499467455621313,3.338076923076924,1560000.0,194402.36686390534,9410.710059171597,1560000.0,186207.10059171598,56358.579881656806
2002.0,156.0,22.0,29.535714285714285,30.872916666666665,4.061601190476193,62115.47619047619,0.04854226190476193,385.77461309523824,385.05949404761907,13.610952380952378,-17.565029761904764,-385.0755059523807,-10.789404761904763,-19.116130952380967,-385.0755059523807,-4.592172619047619,-21.473065476190474,-1.0066845238095248,2.090208333333334,-0.09258928571428557,1.004023809523809,-2.0630833333333345,-0.35563690476190496,1.004023809523809,-1.8623809523809522,-0.9501666666666674,3.1785119047619035,1560000.0,193892.85714285713,10039.940476190477,1560000.0,182119.04761904763,67245.83333333333
2002.0,157.0,0.9940828402366864,29.692307692307693,28.778757396449702,3.8370887573964487,61321.00591715976,0.054364497041420136,377.7709763313609,377.04485207100595,13.510857988165679,-17.20692307692308,-377.0600295857988,-10.74701183431953,-18.74724852071007,-377.0600295857988,-5.344585798816566,-22.502337278106506,-2.084177514792899,2.338189349112427,0.113,2.0811183431952687,-2.3364497041420114,-0.18305325443787,2.0811183431952687,-2.2505857988165676,-0.7228816568047338,4.127118343195266,1560000.0,193000.0,10673.372781065089,1560000.0,184502.95857988167,57691.71597633136
2002.0,157.0,4.0,29.597633136094675,29.15832544378698,3.523668639053255,54931.65680473373,0.0618443786982249,376.44828402366835,375.587426035503,16.348136094674558,-17.9014201183432,-375.60686390532555,-13.477781065088754,-19.792633136094683,-375.60686390532555,-10.53245562130177,-23.554408284023676,-3.355781065088757,2.72291124260355,-0.9797751479289942,3.352366863905326,-2.58185798816568,-1.3157928994082835,3.352366863905326,-2.399213017751481,-1.60710650887574,4.8113550295857985,1560000.0,192378.69822485207,11304.733727810652,1560000.0,189491.12426035502,34395.26627218935
2002.0,157.0,7.005917159763314,29.49112426035503,29.56033727810651,3.502041420118342,53473.668639053256,0.07071390532544378,372.35023668639064,371.64887573964495,15.816834319526633,-15.320029585798814,-371.6678994082842,-13.282810650887582,-17.163520710059156,-371.6678994082842,-13.351715976331365,-18.91177514792899,-2.549420118343196,2.918656804733727,-0.9295443786982246,2.545763313609469,-2.7813195266272195,-1.2905798816568046,2.545763313609469,-2.810449704142011,-1.249958579881657,4.551639053254438,1560000.0,191863.90532544377,11936.094674556212,1560000.0,191887.57396449705,9624.568047337278
2002.0,157.0,10.0,29.595238095238095,28.301767857142856,4.70204166666667,30647.321428571428,0.06544374999999995,368.74696428571434,368.3672321428569,8.82351190476191,-12.987916666666663,-368.37723214285717,-6.645744047619045,-13.966339285714293,-368.37723214285717,-7.766369047619047,-13.742797619047618,0.6776249999999999,3.871172619047618,0.08060119047619042,-0.6825,-3.849541666666667,-0.4084642857142857,-0.6825,-3.8657976190476186,-0.0838333333333333,4.813601190476193,1560000.0,191000.0,12569.047619047618,1560000.0,191422.61904761905,-3130.423392857143
2002.0,157.0,12.994082840236686,29.680473372781066,28.48984615384616,4.589065088757398,28252.662721893492,0.04265384615384617,352.3462721893491,351.855828402367,11.09955621301775,-13.15328402366864,-351.86920118343187,-8.905295857988163,-14.417958579881653,-351.86920118343187,-9.509615384615387,-12.314289940828404,-3.308917159763315,3.6597278106508866,-0.8246686390532543,3.304301775147929,-3.5306272189349137,-1.2801893491124263,3.304301775147929,-3.566011834319525,-1.1042248520710052,5.48369230769231,1560000.0,190355.02958579882,13198.224852071005,1560000.0,190733.7278106509,4730.1810000000005
2002.0,157.0,16.0,29.579881656804734,29.222911242603555,5.3742218934911286,29388.165680473372,0.027057396449704143,348.64434911242614,348.1097041420118,5.265384615384616,-17.119881656804726,-348.11446745562125,-2.62372781065089,-17.61550295857988,-348.11446745562125,-1.6318343195266256,-14.760443786982247,-3.8694142011834303,2.8538343195266274,-1.3721420118343193,3.8658520710059188,-2.662757396449705,-1.721621301775148,3.8658520710059188,-2.5019349112426053,-1.9452662721893494,5.099189349112423,1560000.0,189822.4852071006,13827.218934911243,1560000.0,187426.03550295858,31220.118343195267
2002.0,157.0,19.005917159763314,29.485207100591715,29.60146153846154,5.503843195266273,31003.846153846152,0.02719349112426035,345.56499999999994,345.3778698224853,7.075798816568043,-5.794822485207096,-345.386301775148,-5.853106508875738,-6.607751479289944,-345.386301775148,-4.815118343195267,-5.95905325443787,-3.5764260355029576,2.2740473372781063,0.2457100591715979,3.573562130177516,-2.2913668639053255,-0.04362130177514812,3.573562130177516,-2.2322248520710066,-0.5789053254437878,4.715982248520714,1569881.6568047337,189000.0,14459.171597633136,1569881.6568047337,180159.76331360947,58700.0
2002.0,157.0,22.0,29.595238095238095,28.301767857142856,5.841946705426359,29979.727297895904,0.03988395625692139,331.4994940476188,331.3169345238096,9.902083333333335,1.0102678571428572,-331.3291666666667,-9.535119047619045,-0.21380952380952364,-331.3291666666667,-9.048392857142865,-3.0091964285714266,-0.038744047619047865,2.8121190476190487,1.237327380952382,0.035136904761904654,-2.9458809523809535,0.8726011904761903,0.035136904761904654,-3.072464285714287,-0.024874999999999887,4.384476190476193,1570000.0,188291.66666666666,15086.309523809523,1570000.0,175833.33333333334,69261.30952380953
2002.0,158.0,0.9940828402366864,29.680473372781066,28.48984615384616,6.363100316499243,27016.306591440753,0.04136979496353379,324.7957692307693,324.6361834319525,8.723402366863903,-2.962071005917159,-324.6474260355029,-7.874467455621301,-4.005295857988165,-324.6474260355029,-6.187278106508876,-7.392337278106511,-2.114260355029587,2.761621301775149,-0.17789940828402376,2.110804733727811,-2.7197573964497046,-0.5251242603550297,2.110804733727811,-2.523923076923077,-1.1434378698224856,4.11160355029586,1570000.0,187757.39644970413,15712.426035502958,1570000.0,178420.11834319527,60042.01183431953
